# Yang et al. 2016, ApJ, 829, 33
# SDSS+WISE selection, 4.7<=z<5.4, M1450<-26.73, 45 new QSOs + 54 known QSOs satisfying selection criteria, 14555deg2
# Sample and selection function provided by Jinyi Yang, magnitudes converted to H_0=70km/s/Mpc, Omega_M=0.3, Omega_Lambda=0.7
# Sample includes DR12Q quasars from BOSS ancillary programs, ok since they satisfy selection criteria
# 43/52 QSOs already in SDSS DR7 QSO catalog and homogeneously selected -> limit DR7 to M1450>-26.73 (our cosmology) when combining samples to avoid double-counting
# Sample combined with faint end of SDSS DR7 and McGreer et al. Stripe 82 sample, Yang et al. seem to use McGreer's selection functions up to z=5.4 (paper is unclear)
# Selection function (Fig 5) does not include image selection incompleteness (2-4%) or spectroscopic incompleteness (Fig 7)
# Image selection incompleteness (factor 0.97) and spectroscopic incompleteness (0.84 at zmag>19) have been incorporated here!
# counter  z     M1450  p       area     sample
        1  4.700 -27.92 0.67549 14555.0  17
        2  4.700 -27.45 0.68537 14555.0  17
        3  4.700 -27.05 0.66983 14555.0  17
        4  4.720 -27.12 0.66983 14555.0  17
        5  4.730 -26.73 0.41115 14555.0  17
        6  4.750 -27.85 0.78699 14555.0  17
        7  4.750 -27.77 0.80308 14555.0  17
        8  4.750 -26.94 0.50729 14555.0  17
        9  4.760 -27.53 0.76977 14555.0  17
       10  4.760 -27.50 0.73868 14555.0  17
       11  4.760 -27.01 0.50729 14555.0  17
       12  4.770 -26.86 0.62532 14555.0  17
       13  4.780 -26.98 0.50729 14555.0  17
       14  4.790 -27.96 0.88553 14555.0  17
       15  4.790 -27.24 0.78063 14555.0  17
       16  4.790 -27.15 0.75045 14555.0  17
       17  4.790 -26.79 0.45105 14555.0  17
       18  4.800 -27.12 0.65430 14555.0  17
       19  4.810 -27.03 0.65430 14555.0  17
       20  4.820 -27.78 0.86366 14555.0  17
       21  4.820 -27.40 0.83662 14555.0  17
       22  4.820 -27.25 0.84899 14555.0  17
       23  4.830 -27.17 0.81299 14555.0  17
       24  4.840 -27.79 0.86366 14555.0  17
       25  4.840 -26.80 0.48524 14555.0  17
       26  4.850 -28.14 0.87876 14555.0  17
       27  4.850 -27.30 0.87349 14555.0  17
       28  4.850 -26.98 0.53706 14555.0  17
       29  4.850 -26.85 0.65819 14555.0  17
       30  4.860 -27.02 0.53706 14555.0  17
       31  4.860 -26.74 0.52662 14555.0  17
       32  4.870 -27.73 0.91759 14555.0  17
       33  4.870 -27.00 0.53706 14555.0  17
       34  4.870 -26.89 0.65819 14555.0  17
       35  4.890 -27.15 0.83967 14555.0  17
       36  4.900 -27.02 0.67990 14555.0  17
       37  4.900 -26.85 0.55027 14555.0  17
       38  4.910 -27.68 0.86829 14555.0  17
       39  4.910 -27.04 0.59283 14555.0  17
       40  4.910 -27.00 0.67990 14555.0  17
       41  4.910 -26.93 0.55027 14555.0  17
