1  7.45  -40.05  1.00
2  7.45  -39.95  1.00
3  7.45  -39.85  1.00
4  7.45  -39.75  1.00
5  7.45  -39.65  1.00
6  7.45  -39.55  1.00
7  7.45  -39.45  1.00
8  7.45  -39.35  1.00
9  7.45  -39.25  1.00
10  7.45  -39.15  1.00
11  7.45  -39.05  1.00
12  7.45  -38.95  1.00
13  7.45  -38.85  1.00
14  7.45  -38.75  1.00
15  7.45  -38.65  1.00
16  7.45  -38.55  1.00
17  7.45  -38.45  1.00
18  7.45  -38.35  1.00
19  7.45  -38.25  1.00
20  7.45  -38.15  1.00
21  7.45  -38.05  1.00
22  7.45  -37.95  1.00
23  7.45  -37.85  1.00
24  7.45  -37.75  1.00
25  7.45  -37.65  1.00
26  7.45  -37.55  1.00
27  7.45  -37.45  1.00
28  7.45  -37.35  1.00
29  7.45  -37.25  1.00
30  7.45  -37.15  1.00
31  7.45  -37.05  1.00
32  7.45  -36.95  1.00
33  7.45  -36.85  1.00
34  7.45  -36.75  1.00
35  7.45  -36.65  1.00
36  7.45  -36.55  1.00
37  7.45  -36.45  1.00
38  7.45  -36.35  1.00
39  7.45  -36.25  1.00
40  7.45  -36.15  1.00
41  7.45  -36.05  1.00
42  7.45  -35.95  1.00
43  7.45  -35.85  1.00
44  7.45  -35.75  1.00
45  7.45  -35.65  1.00
46  7.45  -35.55  1.00
47  7.45  -35.45  1.00
48  7.45  -35.35  1.00
49  7.45  -35.25  1.00
50  7.45  -35.15  1.00
51  7.45  -35.05  1.00
52  7.45  -34.95  1.00
53  7.45  -34.85  1.00
54  7.45  -34.75  1.00
55  7.45  -34.65  1.00
56  7.45  -34.55  1.00
57  7.45  -34.45  1.00
58  7.45  -34.35  1.00
59  7.45  -34.25  1.00
60  7.45  -34.15  1.00
61  7.45  -34.05  1.00
62  7.45  -33.95  1.00
63  7.45  -33.85  1.00
64  7.45  -33.75  1.00
65  7.45  -33.65  1.00
66  7.45  -33.55  1.00
67  7.45  -33.45  1.00
68  7.45  -33.35  1.00
69  7.45  -33.25  1.00
70  7.45  -33.15  1.00
71  7.45  -33.05  1.00
72  7.45  -32.95  1.00
73  7.45  -32.85  1.00
74  7.45  -32.75  1.00
75  7.45  -32.65  1.00
76  7.45  -32.55  1.00
77  7.45  -32.45  1.00
78  7.45  -32.35  1.00
79  7.45  -32.25  1.00
80  7.45  -32.15  1.00
81  7.45  -32.05  1.00
82  7.45  -31.95  1.00
83  7.45  -31.85  1.00
84  7.45  -31.75  1.00
85  7.45  -31.65  1.00
86  7.45  -31.55  1.00
87  7.45  -31.45  1.00
88  7.45  -31.35  1.00
89  7.45  -31.25  1.00
90  7.45  -31.15  1.00
91  7.45  -31.05  1.00
92  7.45  -30.95  1.00
93  7.45  -30.85  1.00
94  7.45  -30.75  1.00
95  7.45  -30.65  1.00
96  7.45  -30.55  1.00
97  7.45  -30.45  1.00
98  7.45  -30.35  1.00
99  7.45  -30.25  1.00
100  7.45  -30.15  1.00
101  7.45  -30.05  1.00
102  7.45  -29.95  1.00
103  7.45  -29.85  1.00
104  7.45  -29.75  1.00
105  7.45  -29.65  1.00
106  7.45  -29.55  1.00
107  7.45  -29.45  1.00
108  7.45  -29.35  1.00
109  7.45  -29.25  1.00
110  7.45  -29.15  1.00
111  7.45  -29.05  1.00
112  7.45  -28.95  1.00
113  7.45  -28.85  1.00
114  7.45  -28.75  1.00
115  7.45  -28.65  1.00
116  7.45  -28.55  1.00
117  7.45  -28.45  1.00
118  7.45  -28.35  1.00
119  7.45  -28.25  1.00
120  7.45  -28.15  1.00
121  7.45  -28.05  1.00
122  7.45  -27.95  1.00
123  7.45  -27.85  1.00
124  7.45  -27.75  1.00
125  7.45  -27.65  1.00
126  7.45  -27.55  1.00
127  7.45  -27.45  1.00
128  7.45  -27.35  1.00
129  7.45  -27.25  1.00
130  7.45  -27.15  1.00
131  7.45  -27.05  1.00
132  7.45  -26.95  1.00
133  7.45  -26.85  1.00
134  7.45  -26.75  1.00
135  7.45  -26.65  1.00
136  7.55  -40.05  1.00
137  7.55  -39.95  1.00
138  7.55  -39.85  1.00
139  7.55  -39.75  1.00
140  7.55  -39.65  1.00
141  7.55  -39.55  1.00
142  7.55  -39.45  1.00
143  7.55  -39.35  1.00
144  7.55  -39.25  1.00
145  7.55  -39.15  1.00
146  7.55  -39.05  1.00
147  7.55  -38.95  1.00
148  7.55  -38.85  1.00
149  7.55  -38.75  1.00
150  7.55  -38.65  1.00
151  7.55  -38.55  1.00
152  7.55  -38.45  1.00
153  7.55  -38.35  1.00
154  7.55  -38.25  1.00
155  7.55  -38.15  1.00
156  7.55  -38.05  1.00
157  7.55  -37.95  1.00
158  7.55  -37.85  1.00
159  7.55  -37.75  1.00
160  7.55  -37.65  1.00
161  7.55  -37.55  1.00
162  7.55  -37.45  1.00
163  7.55  -37.35  1.00
164  7.55  -37.25  1.00
165  7.55  -37.15  1.00
166  7.55  -37.05  1.00
167  7.55  -36.95  1.00
168  7.55  -36.85  1.00
169  7.55  -36.75  1.00
170  7.55  -36.65  1.00
171  7.55  -36.55  1.00
172  7.55  -36.45  1.00
173  7.55  -36.35  1.00
174  7.55  -36.25  1.00
175  7.55  -36.15  1.00
176  7.55  -36.05  1.00
177  7.55  -35.95  1.00
178  7.55  -35.85  1.00
179  7.55  -35.75  1.00
180  7.55  -35.65  1.00
181  7.55  -35.55  1.00
182  7.55  -35.45  1.00
183  7.55  -35.35  1.00
184  7.55  -35.25  1.00
185  7.55  -35.15  1.00
186  7.55  -35.05  1.00
187  7.55  -34.95  1.00
188  7.55  -34.85  1.00
189  7.55  -34.75  1.00
190  7.55  -34.65  1.00
191  7.55  -34.55  1.00
192  7.55  -34.45  1.00
193  7.55  -34.35  1.00
194  7.55  -34.25  1.00
195  7.55  -34.15  1.00
196  7.55  -34.05  1.00
197  7.55  -33.95  1.00
198  7.55  -33.85  1.00
199  7.55  -33.75  1.00
200  7.55  -33.65  1.00
201  7.55  -33.55  1.00
202  7.55  -33.45  1.00
203  7.55  -33.35  1.00
204  7.55  -33.25  1.00
205  7.55  -33.15  1.00
206  7.55  -33.05  1.00
207  7.55  -32.95  1.00
208  7.55  -32.85  1.00
209  7.55  -32.75  1.00
210  7.55  -32.65  1.00
211  7.55  -32.55  1.00
212  7.55  -32.45  1.00
213  7.55  -32.35  1.00
214  7.55  -32.25  1.00
