#  
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2016-11-16T15:24:56 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to: cds-question@unistra.fr
# 
#   
#Coosys J2000: eq_FK5 J2000 
#INFO votable-version=1.99+ (14-Oct-2013) 
#INFO -ref=VIZ582c7a1204bd 
#INFO -out.max=unlimited 
#INFO queryParameters=10 
#-oc.form=sexa
#-out.max=unlimited
#-order=I
#-out.src=J/AJ/131/2766/table1
#-nav=cat:J/AJ/131/2766&tab:{J/AJ/131/2766/table1}&key:source=J/AJ/131/2766/table1&HTTPPRM:&&-ref=VIZ582c7a1204bd&-out.max=50&-out.form=HTML Table&-oc.form=sexa&-order=I&-out=imag&-out=z&-out=point&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.src=J/AJ/131/2766/table1
#-source=J/AJ/131/2766/table1
#-order=I
#-out=imag
#-out=z
#-out=point
#

#RESOURCE=yCat_51312766
#Name: J/AJ/131/2766
#Title: Quasar luminosity function from SDSS-DR3 (Richards+, 2006)
#Table J_AJ_131_2766_table1:
#Name: J/AJ/131/2766/table1
#Title: Quasar selection function
#---Details of Columns:
#     imag (mag) (F4.1)  The i band magnitude [ucd=phot.mag;em.opt.I]
#     z          (F5.2)  Redshift [ucd=src.redshift]
#     point      (F6.3)  [0,1]? Non-radio point source selection function [ucd=meta.note]
# ---- ----- ------
# im               
# ag (             
# mag) z     point 
# ---- ----- ------
15.0  0.00  1.000
15.0  0.05  1.000
15.0  0.10  1.000
15.0  0.15  1.000
15.0  0.20  1.000
15.0  0.25  1.000
15.0  0.30  1.000
15.0  0.35  1.000
15.0  0.40  1.000
15.0  0.45  1.000
15.0  0.50  1.000
15.0  0.55  1.000
15.0  0.60  1.000
15.0  0.65  0.980
15.0  0.70  0.995
15.0  0.75  1.000
15.0  0.80  1.000
15.0  0.85  1.000
15.0  0.90  1.000
15.0  0.95  1.000
15.0  1.00  1.000
15.0  1.05  1.000
15.0  1.10  1.000
15.0  1.15  1.000
15.0  1.20  1.000
15.0  1.25  1.000
15.0  1.30  1.000
15.0  1.35  1.000
15.0  1.40  1.000
15.0  1.45  1.000
15.0  1.50  1.000
15.0  1.55  1.000
15.0  1.60  1.000
15.0  1.65  1.000
15.0  1.70  1.000
15.0  1.75  1.000
15.0  1.80  1.000
15.0  1.85  1.000
15.0  1.90  1.000
15.0  1.95  1.000
15.0  2.00  1.000
15.0  2.05  1.000
15.0  2.10  0.998
15.0  2.15  0.994
15.0  2.20  0.977
15.0  2.25  0.937
15.0  2.30  0.900
15.0  2.35  0.855
15.0  2.40  0.826
15.0  2.45  0.845
15.0  2.50  0.775
15.0  2.55  0.655
15.0  2.60  0.316
15.0  2.65  0.123
15.0  2.70  0.049
15.0  2.75  0.073
15.0  2.80  0.175
15.0  2.85  0.497
15.0  2.90  0.512
15.0  2.95  0.624
15.0  3.00  0.776
15.0  3.05  0.853
15.0  3.10  0.904
15.0  3.15  0.915
15.0  3.20  0.922
15.0  3.25  0.945
15.0  3.30  0.940
15.0  3.35  0.980
15.0  3.40  0.870
15.0  3.45  0.847
15.0  3.50  0.908
15.0  3.55  0.903
15.0  3.60  0.940
15.0  3.65  1.000
15.0  3.70  0.995
15.0  3.75  0.995
15.0  3.80  0.995
15.0  3.85  0.990
15.0  3.90  1.000
15.0  3.95  0.990
15.0  4.00  1.000
15.0  4.05  1.000
15.0  4.10  0.995
15.0  4.15  1.000
15.0  4.20  1.000
15.0  4.25  1.000
15.0  4.30  1.000
15.0  4.35  1.000
15.0  4.40  1.000
15.0  4.45  1.000
15.0  4.50  1.000
15.0  4.55  1.000
15.0  4.60  1.000
15.0  4.65  1.000
15.0  4.70  1.000
15.0  4.75  1.000
15.0  4.80  1.000
15.0  4.85  1.000
15.0  4.90  1.000
15.0  4.95  1.000
15.0  5.00  1.000
15.0  5.05  1.000
15.0  5.10  1.000
15.0  5.15  1.000
15.0  5.20  1.000
15.0  5.25  1.000
15.0  5.30  1.000
15.0  5.35  1.000
15.0  5.40  1.000
15.0  5.45  1.000
15.0  5.50  1.000
15.0  5.55  1.000
15.0  5.60  1.000
15.0  5.65  1.000
15.0  5.70  1.000
15.0  5.75  1.000
15.0  5.80  1.000
15.0  5.85  1.000
15.0  5.90  1.000
15.0  5.95  1.000
15.0  6.00  1.000
15.1  0.00  1.000
15.1  0.05  1.000
15.1  0.10  1.000
15.1  0.15  1.000
15.1  0.20  1.000
15.1  0.25  1.000
15.1  0.30  1.000
15.1  0.35  1.000
15.1  0.40  1.000
15.1  0.45  1.000
15.1  0.50  1.000
15.1  0.55  1.000
15.1  0.60  1.000
15.1  0.65  0.975
15.1  0.70  0.995
15.1  0.75  1.000
15.1  0.80  1.000
15.1  0.85  1.000
15.1  0.90  1.000
15.1  0.95  1.000
15.1  1.00  1.000
15.1  1.05  1.000
15.1  1.10  1.000
15.1  1.15  1.000
15.1  1.20  1.000
15.1  1.25  1.000
15.1  1.30  1.000
15.1  1.35  1.000
15.1  1.40  1.000
15.1  1.45  1.000
15.1  1.50  1.000
15.1  1.55  1.000
15.1  1.60  1.000
15.1  1.65  1.000
15.1  1.70  1.000
15.1  1.75  1.000
15.1  1.80  1.000
15.1  1.85  1.000
15.1  1.90  1.000
15.1  1.95  1.000
15.1  2.00  1.000
15.1  2.05  1.000
15.1  2.10  0.998
15.1  2.15  0.994
15.1  2.20  0.977
15.1  2.25  0.936
15.1  2.30  0.897
15.1  2.35  0.846
15.1  2.40  0.818
15.1  2.45  0.846
15.1  2.50  0.769
15.1  2.55  0.664
15.1  2.60  0.317
15.1  2.65  0.128
15.1  2.70  0.049
15.1  2.75  0.071
